Name,Description,STATION_NA,EXIT_CODE,INC_CRC,FMEL_UPD_D,Latitude,Longitude
kml_299,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>TANJONG PAGAR MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>1052749762F1E1E3</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",TANJONG PAGAR MRT STATION,Exit A,1052749762F1E1E3,20230127204435,1.27640850073994,103.84483401421
kml_300,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>TANJONG PAGAR MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit C</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>44F1B6273F87FEDF</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",TANJONG PAGAR MRT STATION,Exit C,44F1B6273F87FEDF,20230127204435,1.27608922999502,103.846533557964
kml_301,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>TANJONG PAGAR MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit D</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>8B6F9D10513EFA49</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",TANJONG PAGAR MRT STATION,Exit D,8B6F9D10513EFA49,20230127204435,1.27606482826343,103.846908800204
kml_302,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>RAFFLES PLACE MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit H</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>3363214AF138AD7A</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",RAFFLES PLACE MRT STATION,Exit H,3363214AF138AD7A,20230127204435,1.28525828120125,103.851621715866
kml_303,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>RAFFLES PLACE MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit E</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>40F9660EB1C4C12E</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",RAFFLES PLACE MRT STATION,Exit E,40F9660EB1C4C12E,20230127204435,1.28321158212436,103.851522595155
kml_304,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>RAFFLES PLACE MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>F5DECEDB9FFE5F33</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",RAFFLES PLACE MRT STATION,Exit B,F5DECEDB9FFE5F33,20230127204435,1.28460687453702,103.851479978299
kml_305,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>RAFFLES PLACE MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit G</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>229B46DF8A1250CC</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",RAFFLES PLACE MRT STATION,Exit G,229B46DF8A1250CC,20230127204435,1.28501689730178,103.851478131997
kml_306,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>RAFFLES PLACE MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>7908CDF860503E38</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",RAFFLES PLACE MRT STATION,Exit A,7908CDF860503E38,20230127204435,1.28412514770369,103.851438353658
kml_307,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>RAFFLES PLACE MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit D</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>BDC3B51F0318BD2C</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",RAFFLES PLACE MRT STATION,Exit D,BDC3B51F0318BD2C,20230127204435,1.28364139087742,103.851353214562
kml_308,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>DHOBY GHAUT MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit D</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>94631C7F11FCE747</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",DHOBY GHAUT MRT STATION,Exit D,94631C7F11FCE747,20230127204435,1.29993066561743,103.845030131864
kml_309,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>OUTRAM PARK MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit 4</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>7A26F4DA0D6151ED</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",OUTRAM PARK MRT STATION,Exit 4,7A26F4DA0D6151ED,20230127204435,1.28021335386912,103.840386787096
kml_310,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>OUTRAM PARK MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit 5</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>C6452A7F824358BC</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",OUTRAM PARK MRT STATION,Exit 5,C6452A7F824358BC,20230127204435,1.2789469557329,103.839549241441
kml_311,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>OUTRAM PARK MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit 6</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>CBF6275E32E848D8</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",OUTRAM PARK MRT STATION,Exit 6,CBF6275E32E848D8,20230127204435,1.27905123851202,103.838537251968
kml_312,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>CLARKE QUAY MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit C</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>4217F1A02B8B47A7</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",CLARKE QUAY MRT STATION,Exit C,4217F1A02B8B47A7,20230127204435,1.28938385187247,103.846665833855
kml_313,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>CLARKE QUAY MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit F</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>18FD71C7FA6C0E2A</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",CLARKE QUAY MRT STATION,Exit F,18FD71C7FA6C0E2A,20230127204435,1.28940556680266,103.847129742733
kml_314,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>CLARKE QUAY MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>BC3B9F37FEEA2F7D</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",CLARKE QUAY MRT STATION,Exit A,BC3B9F37FEEA2F7D,20230127204435,1.28689878783571,103.846064543773
kml_315,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>CLARKE QUAY MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit E</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>E4C1DE41B6ED8311</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",CLARKE QUAY MRT STATION,Exit E,E4C1DE41B6ED8311,20230127204435,1.28900018307139,103.847032643299
kml_316,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>CHINATOWN MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit C</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>872CCBBC52D205A8</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",CHINATOWN MRT STATION,Exit C,872CCBBC52D205A8,20230127204435,1.2846748973681,103.842812853584
kml_317,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>CHOA CHU KANG LRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>C3478FBF9D9DA5A3</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",CHOA CHU KANG LRT STATION,Exit B,C3478FBF9D9DA5A3,20230127204435,1.38497966418718,103.744595143026
kml_318,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>CHINATOWN MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit E</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>A5191DE73F930CFE</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",CHINATOWN MRT STATION,Exit E,A5191DE73F930CFE,20230127204435,1.28504408060892,103.844428119405
kml_319,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>QUEENSTOWN MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>2B9707C0F0ECEFC8</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",QUEENSTOWN MRT STATION,Exit A,2B9707C0F0ECEFC8,20230127204435,1.29424726215095,103.806182777133
kml_320,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>REDHILL MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>08AE2164E30DF4A7</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",REDHILL MRT STATION,Exit A,08AE2164E30DF4A7,20230127204435,1.28937070467351,103.816994458553
kml_321,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>REDHILL MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>C665A340A5A6CBEC</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",REDHILL MRT STATION,Exit B,C665A340A5A6CBEC,20230127204435,1.28948587536099,103.81724937308
kml_322,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>COMMONWEALTH MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>07C70283FD8BEFD4</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",COMMONWEALTH MRT STATION,Exit B,07C70283FD8BEFD4,20230127204435,1.30275277699775,103.798057882031
kml_323,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>COMMONWEALTH MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>2DDDE6ED2CFECBB8</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",COMMONWEALTH MRT STATION,Exit A,2DDDE6ED2CFECBB8,20230127204435,1.30264816140773,103.797958292266
kml_324,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>TIONG BAHRU MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>B5B30BE2B81082CE</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",TIONG BAHRU MRT STATION,Exit A,B5B30BE2B81082CE,20230127204435,1.28575945589882,103.826990595146
kml_325,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>TIONG BAHRU MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>6D56F8B0A81292DB</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",TIONG BAHRU MRT STATION,Exit B,6D56F8B0A81292DB,20230127204435,1.28636194139043,103.827496413393
kml_326,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>HARBOURFRONT MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit C</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>B43EC60E1D8817B8</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",HARBOURFRONT MRT STATION,Exit C,B43EC60E1D8817B8,20230127204435,1.26525988373469,103.822531651626
kml_327,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>HARBOURFRONT MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>F2A67B74844A3E35</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",HARBOURFRONT MRT STATION,Exit B,F2A67B74844A3E35,20230127204435,1.2651546823432,103.820508811132
kml_328,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>ORCHARD MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit 4</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>7055832BEE42BDA7</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",ORCHARD MRT STATION,Exit 4,7055832BEE42BDA7,20230127204435,1.30456047411925,103.832039800882
kml_329,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>ORCHARD MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit 1</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>EA3B90BA295EFD84</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",ORCHARD MRT STATION,Exit 1,EA3B90BA295EFD84,20230127204435,1.30489217813715,103.832524259379
kml_330,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>NEWTON MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>3A315A2361D88723</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",NEWTON MRT STATION,Exit A,3A315A2361D88723,20230127204435,1.31259779668808,103.837881325391
kml_331,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>NEWTON MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>B75D0390F4B7FDF5</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",NEWTON MRT STATION,Exit B,B75D0390F4B7FDF5,20230127204435,1.31207546212127,103.838219069361
kml_332,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>ORCHARD MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit 2</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>5EA01AD2A9EE377D</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",ORCHARD MRT STATION,Exit 2,5EA01AD2A9EE377D,20230127204435,1.30435439856042,103.832619611515
kml_333,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>LAVENDER MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>67781AFE7035C87A</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",LAVENDER MRT STATION,Exit A,67781AFE7035C87A,20230127204435,1.30716946047274,103.863043062903
kml_334,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>LAVENDER MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>79E658884200F5CF</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",LAVENDER MRT STATION,Exit B,79E658884200F5CF,20230127204435,1.30761853913167,103.862650316623
kml_335,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>KALLANG MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>6CF9B446E7CA4054</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",KALLANG MRT STATION,Exit B,6CF9B446E7CA4054,20230127204435,1.3117817705438,103.871587075861
kml_336,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>KALLANG MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>C4FA9AF262FF43C1</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",KALLANG MRT STATION,Exit A,C4FA9AF262FF43C1,20230127204435,1.31154048297553,103.871730564168
kml_337,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>ALJUNIED MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>7C42B43D848F246C</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",ALJUNIED MRT STATION,Exit B,7C42B43D848F246C,20230127204435,1.31648793030408,103.882472887782
kml_338,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>ALJUNIED MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>045EB7203A0A5B4F</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",ALJUNIED MRT STATION,Exit A,045EB7203A0A5B4F,20230127204435,1.31623848534471,103.882496650457
kml_339,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>LITTLE INDIA MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>6ABD7125ED6CAD9B</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",LITTLE INDIA MRT STATION,Exit B,6ABD7125ED6CAD9B,20230127204435,1.30656355535778,103.848985089711
kml_340,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>FARRER PARK MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit B</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>4A1DAEFD59468463</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",FARRER PARK MRT STATION,Exit B,4A1DAEFD59468463,20230127204435,1.3135439659757,103.854763767756
kml_341,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>FARRER PARK MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit E</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>6F1834F3D5171B51</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",FARRER PARK MRT STATION,Exit E,6F1834F3D5171B51,20230127204435,1.31188353723816,103.85265097068
kml_342,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>FARRER PARK MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit F</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>F1BDA4510E572B33</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",FARRER PARK MRT STATION,Exit F,F1BDA4510E572B33,20230127204435,1.31142204648133,103.853199391142
kml_343,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>PROMENADE MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>9EAAD1597236079B</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",PROMENADE MRT STATION,Exit A,9EAAD1597236079B,20230127204435,1.29171166099886,103.860673611302
kml_344,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>TOA PAYOH MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>4345E66C22E984AC</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",TOA PAYOH MRT STATION,Exit A,4345E66C22E984AC,20230127204435,1.33237644203021,103.847723804314
kml_345,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>LAKESIDE MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit A</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>33F25E28EB4DD76D</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",LAKESIDE MRT STATION,Exit A,33F25E28EB4DD76D,20230127204435,1.3439833412622,103.720448529393
kml_346,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>STATION_NA</th> <td>CHINESE GARDEN MRT STATION</td> </tr><tr bgcolor=""""> <th>EXIT_CODE</th> <td>Exit C</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>34270BC7D85E5169</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20230127204435</td> </tr></table></center>",CHINESE GARDEN MRT STATION,Exit C,34270BC7D85E5169,20230127204435,1.34156582633258,103.733393135763
