Name,Description,LIC_NAME,BLK_HOUSE,STR_NAME,UNIT_NO,POSTCODE,LIC_NO,INC_CRC,FMEL_UPD_D,Latitude,Longitude
kml_292,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>CULINA PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>8</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>DEMPSEY ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>13</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>247696</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE07411A000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>6A804D86ACCD9544</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",CULINA PTE LTD,8,DEMPSEY ROAD,13,247696,CE07411A000,6A804D86ACCD9544,20171129183653,1.30417511894087,103.809526142547
kml_293,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>181</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>LORONG 4 TOA PAYOH</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>602</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>310181</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>S02057A000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>AA62F951DBDE4FDC</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,181,LORONG 4 TOA PAYOH,602,310181,S02057A000,AA62F951DBDE4FDC,20171129183653,1.33362232032979,103.8509778648
kml_294,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>86</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>REDHILL CLOSE</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>610</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>150086</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>W72014K000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>16BAE9E78C33BF64</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,86,REDHILL CLOSE,610,150086,W72014K000,16BAE9E78C33BF64,20171129183653,1.28692006435587,103.818673599932
kml_295,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SHENG SIONG SUPERMARKET PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>209</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>NEW UPPER CHANGI ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>631</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>460209</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SE04069A000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>7C2679FDD46A03D2</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",SHENG SIONG SUPERMARKET PTE LTD,209,NEW UPPER CHANGI ROAD,631,460209,SE04069A000,7C2679FDD46A03D2,20171129183653,1.32463573239521,103.931068836576
kml_296,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>PRIME SUPERMARKET LIMITED</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>678</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>WOODLANDS AVENUE 6</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>716</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>730678</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>B02027A000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>A3E9F52EA20A4AA4</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",PRIME SUPERMARKET LIMITED,678,WOODLANDS AVENUE 6,716,730678,B02027A000,A3E9F52EA20A4AA4,20171129183653,1.43998365427584,103.801293114431
kml_297,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>NG TOH TET</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>442</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>JURONG WEST AVENUE 1</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>756</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>640442</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>J02016P000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>51E44E114D24A291</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",NG TOH TET,442,JURONG WEST AVENUE 1,756,640442,J02016P000,51E44E114D24A291,20171129183653,1.35151847178612,103.719496485079
kml_298,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>HAO MART PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>120</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>POTONG PASIR AVENUE 1</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>812</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>350120</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>E85090E000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>44AA20183AB0C771</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",HAO MART PTE. LTD.,120,POTONG PASIR AVENUE 1,812,350120,E85090E000,44AA20183AB0C771,20171129183653,1.33545352733956,103.863387984978
kml_299,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>CHUA & NG PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>632</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>BEDOK RESERVOIR ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>824</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>470632</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NE08405X000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>F5F55F22EF14EA1C</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",CHUA & NG PTE. LTD.,632,BEDOK RESERVOIR ROAD,824,470632,NE08405X000,F5F55F22EF14EA1C,20171129183653,1.33205094619271,103.914145078086
kml_300,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>LOCH GROCER PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>503</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>JURONG WEST AVENUE 1</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>847</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>640503</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW09133X000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>EEC186165D0A8166</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",LOCH GROCER PTE. LTD.,503,JURONG WEST AVENUE 1,847,640503,SW09133X000,EEC186165D0A8166,20171129183653,1.34995541023414,103.717704811504
kml_301,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>TANESEI TRADING PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>VISTA EXCHANGE GREEN</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>28</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>138617</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW12J94X000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>A0FE8279FB2C316D</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",TANESEI TRADING PTE. LTD.,1,VISTA EXCHANGE GREEN,28,138617,SW12J94X000,A0FE8279FB2C316D,20171129183653,1.30684882667818,103.788214538525
kml_302,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>ARCHANA SUPERMARKET PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>JALAN PAPAN</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>29</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>619392</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW16856V000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>1E09589ACA5444FD</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",ARCHANA SUPERMARKET PTE. LTD.,1,JALAN PAPAN,29,619392,SW16856V000,1E09589ACA5444FD,20171129183653,1.32048426082957,103.726722841969
kml_303,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>468B</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>ADMIRALTY DRIVE</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>29</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>752468</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NW09437C000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>93284ECF02D2C362</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,468B,ADMIRALTY DRIVE,29,752468,NW09437C000,93284ECF02D2C362,20171129183653,1.45000861248809,103.81411090726
kml_304,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>144</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>UPPER BUKIT TIMAH ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>588177</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>C02048E000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>85C2936DDD270371</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,144,UPPER BUKIT TIMAH ROAD,1,588177,C02048E000,85C2936DDD270371,20171129183653,1.34239284479656,103.776250537642
kml_305,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>896</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>DUNEARN ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>589472</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NW15295X000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>F6C9A8232851A10E</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,896,DUNEARN ROAD,1,589472,NW15295X000,F6C9A8232851A10E,20171129183653,1.33667572858824,103.783709152299
kml_306,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>ISETAN (SINGAPORE) LIMITED?</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>3</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>GATEWAY DRIVE</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>608532</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW13W88P000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>52762EE4E11C1136</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",ISETAN (SINGAPORE) LIMITED?,3,GATEWAY DRIVE,1,608532,SW13W88P000,52762EE4E11C1136,20171129183653,1.33402529468935,103.74258601505
kml_307,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>638</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>JURONG WEST STREET 61</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>640638</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW05008N000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>9D4B00D78EE6C414</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,638,JURONG WEST STREET 61,1,640638,SW05008N000,9D4B00D78EE6C414,20171129183653,1.34159108250934,103.697020082225
kml_308,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>PRIME SUPERMARKET LIMITED</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>763</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>JURONG WEST STREET 75</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>640763</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>J94081B000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>42F0880F0319FFF0</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",PRIME SUPERMARKET LIMITED,763,JURONG WEST STREET 75,1,640763,J94081B000,42F0880F0319FFF0,20171129183653,1.34872643268225,103.698292007732
kml_309,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SHENG SIONG SUPERMARKET PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>154A</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>BUKIT BATOK WEST AVENUE 8</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>651154</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>C02033V000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>34993015030C6436</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",SHENG SIONG SUPERMARKET PTE LTD,154A,BUKIT BATOK WEST AVENUE 8,1,651154,C02033V000,34993015030C6436,20171129183653,1.34737179952411,103.743698115504
kml_310,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>COLD STORAGE SINGAPORE (1983) PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>BUKIT BATOK CENTRAL LINK</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>1</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>658713</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>C02046K000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>3FAA9C0F7EBAE4EB</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",COLD STORAGE SINGAPORE (1983) PTE LTD,1,BUKIT BATOK CENTRAL LINK,1,658713,C02046K000,3FAA9C0F7EBAE4EB,20171129183653,1.3501891589254,103.749021982726
kml_311,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>TANESEI RETAILING PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>2</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TAMPINES CENTRAL 5</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>6</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>529509</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NE18406E000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>7B55F502FCBD4F10</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",TANESEI RETAILING PTE. LTD.,2,TAMPINES CENTRAL 5,6,529509,NE18406E000,7B55F502FCBD4F10,20180711174048,1.3523611297845,103.943784815991
kml_312,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>LITTLE FARMS PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>7</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>WALLICH STREET</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>6</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>78884</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE16M43E000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>5C0DA5EB545D290B</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",LITTLE FARMS PTE. LTD.,7,WALLICH STREET,6,78884,CE16M43E000,5C0DA5EB545D290B,20180711174048,1.27672493204774,103.845155396186
kml_313,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>MAHOTA FOOD PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>2</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TAMPINES CENTRAL 5</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>7</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>529509</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>S02041P000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>7B55F5026E1D850C</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",MAHOTA FOOD PTE. LTD.,2,TAMPINES CENTRAL 5,7,529509,S02041P000,7B55F5026E1D850C,20180711174048,1.3523611297845,103.943784815991
kml_314,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SONG FISH DEALER PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>2</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TAMPINES CENTRAL 5</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>8</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>529509</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NE18339P000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>7B55F5021DC385BD</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",SONG FISH DEALER PTE LTD,2,TAMPINES CENTRAL 5,8,529509,NE18339P000,7B55F5021DC385BD,20180711174048,1.3523611297845,103.943784815991
kml_315,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SHENG SIONG SUPERMARKET PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>25</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>GHIM MOH LINK</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>11</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>270025</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW12M64L000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>AF844D2DC3D279A9</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",SHENG SIONG SUPERMARKET PTE LTD,25,GHIM MOH LINK,11,270025,SW12M64L000,AF844D2DC3D279A9,20180711174048,1.30811886968959,103.786049389035
kml_316,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>SHENG SIONG SUPERMARKET PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>2</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>ANG MO KIO DRIVE</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>12</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>567720</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>CE12J32X000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>0EE1D35E42FAF59A</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",SHENG SIONG SUPERMARKET PTE LTD,2,ANG MO KIO DRIVE,12,567720,CE12J32X000,0EE1D35E42FAF59A,20180711174048,1.3778920308286,103.856411982148
kml_317,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>ISYMI PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>183</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>JALAN PELIKAT</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>12</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>537643</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>NE18066E000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>13FEA605430E11A7</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",ISYMI PTE LTD,183,JALAN PELIKAT,12,537643,NE18066E000,13FEA605430E11A7,20180711174048,1.35530903339479,103.887857189653
kml_318,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>THE SEAFOOD MARKET PLACE (BY SONG FISH) PTE. LTD.</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>11</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TANJONG KATONG ROAD</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>15</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>437157</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SE18169X000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>5373FE2C2542A82A</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20180711174048</td> </tr></table></center>",THE SEAFOOD MARKET PLACE (BY SONG FISH) PTE. LTD.,11,TANJONG KATONG ROAD,15,437157,SE18169X000,5373FE2C2542A82A,20180711174048,1.31469214115978,103.894480527876
kml_319,"<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><tr bgcolor=""#E3E3F3""> <th>LIC_NAME</th> <td>TOH GUAN MINI MART PTE LTD</td> </tr><tr bgcolor=""""> <th>BLK_HOUSE</th> <td>19</td> </tr><tr bgcolor=""#E3E3F3""> <th>STR_NAME</th> <td>TOH GUAN ROAD EAST</td> </tr><tr bgcolor=""""> <th>UNIT_NO</th> <td>65</td> </tr><tr bgcolor=""#E3E3F3""> <th>POSTCODE</th> <td>608568</td> </tr><tr bgcolor=""""> <th>LIC_NO</th> <td>SW06002X000</td> </tr><tr bgcolor=""#E3E3F3""> <th>INC_CRC</th> <td>7D560DE5FBC479E4</td> </tr><tr bgcolor=""""> <th>FMEL_UPD_D</th> <td>20171129183653</td> </tr></table></center>",TOH GUAN MINI MART PTE LTD,19,TOH GUAN ROAD EAST,65,608568,SW06002X000,7D560DE5FBC479E4,20171129183653,1.33832657868868,103.753536116977
